t,roll_deg,pitch_deg,yaw_deg,sensor_ang_vel_deg_s,derived_ang_vel_deg_s,phase_var
1783935398.6551528,28.120496271847372,-13.513495652589288,-171.94132730239636,1.4274366456076162,0.8103875724823686,0.00029996693317035916
1783935398.6651528,28.162159365245113,-13.50886059328146,-171.95752010814275,0.9997245435310114,0.46351742394406004,0.0003186482456892792
1783935398.6751528,28.202030545077143,-13.511046365239276,-171.9714089775936,0.3540659608769126,-0.218577404233234,0.0002914342663059566
1783935398.6851523,28.2428184450675,-13.516066028088114,-171.98300820743935,0.022929808822538974,-0.5019907004013329,0.00024657116006909785
1783935398.6951506,28.284698716044208,-13.522846418308223,-171.99318073155607,-0.11229479329863584,-0.6781528477147662,0.00019189382935524968
1783935398.7051518,28.32487799776708,-13.527752195948937,-172.00273825933812,0.02440262505822917,-0.49050806411488607,0.0001518344896457302
1783935398.71515,28.363962357044908,-13.527937894841726,-172.0141102463663,0.5710790534156419,-0.01857344959629894,0.00014453543010206626
1783935398.7251909,28.40001353582783,-13.522769879144828,-172.02830423471164,1.1788732551061585,0.514715857563212,0.00017273124499206371
1783935398.735153,28.433367837889506,-13.512917089263587,-172.04226493436232,1.5467140533525472,0.9890055285401859,0.0002311743651659537
1783935398.7451513,28.464435509208315,-13.49866482923124,-172.05569972976258,1.886478611963658,1.4254652628460482,0.0003162797277355134
1783935398.7551515,28.49251092625255,-13.478675368406028,-172.06606256520539,2.289183577219848,1.998852676052646,0.00043625083130083286
1783935398.7651508,28.518022999991693,-13.45369009238565,-172.07299486385142,2.485318862539111,2.498708706566043,0.000585109136225892
1783935398.7751503,28.5336991725789,-13.427469041585438,-172.07736164449668,2.4841560228329165,2.622232618572063,0.0007368534171958707
1783935398.7851498,28.540978806474147,-13.399517087283748,-172.07912981481752,2.5750730977617793,2.795464692419833,0.0008947906245148074
1783935398.795151,28.54376322792099,-13.368312508697818,-172.08208625409787,2.8735453208587547,3.119940137813607,0.0010690040300534998
1783935398.805151,28.543031349468293,-13.337256836978813,-172.08670445465586,2.8967613472910396,3.105644178000725,0.001236160029670974
1783935398.815149,28.5403101767625,-13.310423474898638,-172.09240213025245,2.5419093276901936,2.6837866726995525,0.0013688028685414633
1783935398.8251903,28.5378296440315,-13.290307503918523,-172.09782381422784,1.941160679571957,2.003335966040905,0.0014503786488162529
1783935398.8351512,28.535890266250213,-13.27589441948392,-172.10340604681937,1.4580399485140931,1.4470021948487635,0.0014910135573161787
1783935398.845152,28.53150918361505,-13.267217256411584,-172.10924825089597,0.927919405116902,0.8676343906108556,0.0014905936063772662
1783935398.855151,28.52152024042721,-13.265216610076372,-172.11274982941723,0.25267575135118725,0.20008867676961667,0.001444631474244562
1783935398.8651507,28.508599696337374,-13.270243283710203,-172.11234643522894,-0.5313539795117601,-0.5026798275969118,0.001352564976858761
1783935398.8751514,28.50304644749146,-13.279447406567396,-172.10924531872567,-0.9903137167934973,-0.920347335059774,0.0012357984733245564
1783935398.8851523,28.5067247576026,-13.289536993917235,-172.10726248280037,-0.9245028164280147,-1.0088634843916893,0.0011178114741254852
1783935398.8951511,28.517444139840908,-13.296171345960966,-172.10799169381104,-0.48349911286571207,-0.663499113341507,0.0010280913013174242
1783935398.9051518,28.537186999300992,-13.299762523907646,-172.1103201736287,-0.14007207875559344,-0.35910101386269166,0.0009626384103691432
1783935398.9151554,28.5614546300104,-13.298913026365934,-172.11184705374086,0.14224477260274507,0.08492756202485227,0.0009298842766835014
1783935398.925193,28.583981865383226,-13.294572361751033,-172.10761793919957,0.2187570719535436,0.43240706243913435,0.0009219687704804524
1783935398.9351532,28.600207953002887,-13.286659643308205,-172.09641012538526,0.19034431209951036,0.7944357194472282,0.0009389068008723855
1783935398.9451537,28.61101516564749,-13.276333863029464,-172.0795047045074,0.16612141973403038,1.032480547506255,0.0009713625143518145
1783935398.9551516,28.62012331210566,-13.261849393291028,-172.05782048525515,0.25328155711405564,1.4487937748742385,0.001030890406527929
1783935398.965152,28.63180253576497,-13.242776056435503,-172.02872314822258,0.3308552705299168,1.9072900311481376,0.0011194403469638736
1783935398.9751513,28.641183285079382,-13.219437772569094,-171.98941270612775,0.10246743174345688,2.3338306123551598,0.0012339022177753067
